city,latitude,longitude,name,province
Des Moines,41.58299,-93.700867,Mcdonalds,IA
Des Moines,41.546097,-93.644698,Mcdonalds,IA
Des Moines,41.603526,-93.659051,Mcdonalds,IA
Des Moines,41.594616,-93.597521,Mcdonalds,IA
Des Moines,41.627097,-93.60168,Mcdonalds,IA
Davenport,41.595394,-90.61426,Mcdonalds,IA
Coralville,41.676938,-91.566037,Mcdonalds,IA
Clinton,41.851376,-90.187165,Mcdonalds,IA
Ankeny,41.704834,-93.5813,Mcdonalds,IA
Wrens,33.209697,-82.387155,Mcdonalds,GA
Ames,42.022531,-93.610373,Mcdonalds,IA
Algona,43.082947,-94.236369,Mcdonalds,IA
Waycross,31.197878,-82.324274,Mcdonalds,GA
Warner Robins,32.616152,-83.696119,Mcdonalds,GA
Vidalia,32.213152,-82.403012,Mcdonalds,GA
Valdosta,30.822772,-83.27461,Mcdonalds,GA
Valdosta,30.822772,-83.27461,Mcdonalds,GA
Tucker,33.843467,-84.25827,Mcdonalds,GA
Valdosta,30.841412,-83.323592,Mcdonalds,GA
Suwanee,34.069109,-84.168434,Mcdonalds,GA
Swainsboro,32.584458,-82.321669,Mcdonalds,GA
Sylvester,31.529162,-83.823816,Mcdonalds,GA
Smyrna,33.870958,-84.528097,Mcdonalds,GA
Atlanta,33.994948,-84.350518,Mcdonalds,GA
Sandersville,32.972163,-82.808455,Mcdonalds,GA
Perry,32.469355,-83.74169,Mcdonalds,GA
Longview,32.500507,-94.734952,Mcdonalds,TX
Corpus Christi,27.698889,-97.411379,Mcdonalds,TX
Houston,29.727999,-95.345183,Mcdonalds,TX
Plano,33.003562,-96.68154,Mcdonalds,TX
Pearland,29.553856,-95.258029,Mcdonalds,TX
Houston,29.939013,-95.397632,Mcdonalds,TX
Pryor,36.301379,-95.320432,Arbys,OK
Oklahoma City,35.49298,-97.577969,Arbys,OK
Oklahoma City,35.448532,-97.405644,Arbys,OK
Oklahoma City,35.34924,-97.502405,Arbys,OK
Lawton,34.609196,-98.4218,Arbys,OK
Lawton,34.609196,-98.4218,Arbys,OK
Elk City,35.391074,-99.404943,Arbys,OK
Independence,37.236624,-95.706373,Dairy Queen,KS
Denver,39.745201,-104.991627,Arbys,CO
Fayetteville,33.468348,-84.442533,Chick Fil-A,GA
Duluth,34.001608,-84.169754,Chick Fil-A,GA
Atlanta,33.653994,-84.506169,Chick Fil-A,GA
Atlanta,33.681416,-84.423977,Chick Fil-A,GA
Dalton,34.760464,-84.996358,Chick Fil-A,GA
Cartersville,34.17173,-84.782396,Chick Fil-A,GA
Centerville,32.618462,-83.684043,Chick Fil-A,GA
Canton,34.257257,-84.463846,Chick Fil-A,GA
Buford,34.064684,-83.988919,Chick Fil-A,GA
Brunswick,31.212234,-81.491626,Chick Fil-A,GA
Atlanta,33.763596,-84.372285,Chick Fil-A,GA
Augusta,33.467305,-82.08037,Chick Fil-A,GA
Albany,31.6135,-84.215807,Chick Fil-A,GA
Albany,31.615919,-84.21923,Chick Fil-A,GA
Winston-Salem,36.126089,-80.259727,Subway,NC
Windsor,36.008623,-76.95679,Subway,NC
West Salem,40.972277,-82.109674,Subway,OH
Cincinnati,39.073024,-84.330926,Subway,OH
Wilson,35.733293,-77.951542,Arbys,NC
Thomasville,35.85768,-80.07358,Arbys,NC
Sylva,35.371631,-83.205132,Arbys,NC
Sanford,35.459631,-79.144912,Arbys,NC
Southern Pines,35.158387,-79.413255,Arbys,NC
Rockingham,34.924192,-79.754797,Arbys,NC
Raleigh,35.897974,-78.726634,Arbys,NC
Raleigh,35.792613,-78.683704,Arbys,NC
Raleigh,35.81847,-78.625172,Arbys,NC
Kahului,20.893311,-156.437529,Burger King,HI
Evansdale,42.459722,-92.249806,Arbys,IA
Evansdale,42.459722,-92.249806,Arbys,IA
Union City,36.411415,-89.078079,Burger King,TN
Hardinsburg,37.767402,-86.442306,Dairy Queen,KY
Gilmer,32.737364,-94.942021,Sonic,TX
Federal Way,47.313544,-122.30725,Subway,WA
Manassas,38.781918,-77.450076,Subway,VA
Carlisle,40.249173,-77.236544,Mcdonalds,PA
Wilmington,39.761283,-75.521778,Mcdonalds,DE
Rice Lake,45.401052,-91.853035,Arbys,WI
Aurora,39.739667,-104.866387,Subway,CO
Honolulu,21.291676,-157.84395,Mcdonalds,HI
Glendora,34.107057,-117.864654,Mcdonalds,CA
Potomac,39.040468,-77.155849,Subway,MD
Rochester,43.148633,-77.597515,Arbys,NY
Decatur,33.701885,-84.267936,Taco Bell,GA
Decatur,33.701885,-84.267936,Taco Bell,GA
Whitestown,39.979606,-86.395717,Mcdonalds,IN
Henryetta,35.439548,-95.975402,Taco Bell,OK
El Paso,31.775922,-106.379298,Mcdonalds,TX
Evanston,41.264699,-110.977718,Subway,WY
Williston,48.166193,-103.625152,Mcdonalds,ND
Burlington,40.052507,-74.841615,Chick Fil-A,NJ
Brooklyn,40.654906,-73.959625,Subway,NY
San Diego,32.829504,-117.141212,Sonic,CA
San Diego,32.829504,-117.141212,Sonic,CA
Santa Ana,33.699643,-117.885022,Chick Fil-A,CA
Garland,32.947305,-96.61939,Mcdonalds,TX
Houston,29.739693,-95.643664,Mcdonalds,TX
Bristol,36.592006,-82.220967,Taco Bell,TN
Tucson,32.220524,-110.806292,Burger King,AZ
Riverside,33.946388,-117.424882,Taco Bell,CA
Farmington,37.789427,-90.429267,Arbys,MO
Rock Springs,41.578233,-109.250146,Sonic,WY
Rock Springs,41.578233,-109.250146,Sonic,WY
Wilmington,39.714249,-75.617018,Taco Bell,DE
Macon,32.743405,-83.725279,Dairy Queen,GA
Corpus Christi,27.682868,-97.386019,Sonic,TX
San Diego,32.729518,-117.225478,Arbys,CA
Bellingham,48.783899,-122.487163,Mcdonalds,WA
Metairie,30.001924,-90.146826,Subway,LA
Tampa,28.12716,-82.368126,Chick Fil-A,FL
Marion,36.842598,-81.50504,Arbys,VA
Marion,36.842598,-81.50504,Arbys,VA
Wichita Falls,33.906859,-98.534243,Sonic,TX
Villa Rica,33.718854,-84.937658,Burger King,GA
Cleveland,41.418984,-81.734967,Arbys,OH
Beaverton,45.537219,-122.867249,Mcdonalds,OR
North Bergen,40.80701,-74.016942,Mcdonalds,NJ
Dayton,39.76699,-84.056746,Chick Fil-A,OH
Hutchinson,44.875241,-94.376622,Mcdonalds,MN
San Antonio,29.611289,-98.468894,Sonic,TX
Beaumont,30.170202,-94.18503,Mcdonalds,TX
Philadelphia,40.022965,-75.07733,Dairy Queen,PA
Woodbridge,40.556097,-74.297002,Chick Fil-A,NJ
Miami,25.84985,-80.185133,Mcdonalds,FL
Claremont,34.080321,-117.718549,Mcdonalds,CA
Claremont,34.080321,-117.718549,Mcdonalds,CA
Laramie,41.308626,-105.556909,Mcdonalds,WY
Athens,32.203958,-95.862405999999993,Arbys,TX
Athens,32.203958,-95.862405999999993,Arbys,TX
Hartsville,34.361052,-80.067242,Taco Bell,SC
Pensacola,30.535397,-87.356836,Subway,FL
Tupelo,34.316271,-88.703727,Chick Fil-A,MS
Warren,33.609456,-92.065487,Sonic,AR
Pasco,46.270201,-119.186038,Sonic,WA
Cedar Park,30.51772,-97.828739,Burger King,TX
Beaufort,32.424901,-80.731536,Sonic,SC
Forsyth,33.038166,-83.938809,Taco Bell,GA
Muncie,40.195536,-85.386124,Subway,IN
Clarksburg,39.282019,-80.348658,Mcdonalds,WV
Clarksburg,39.282019,-80.348658,Mcdonalds,WV
Philadelphia,39.99105,-75.135332,Mcdonalds,PA
Bogalusa,30.789737,-89.863618,Mcdonalds,LA
Boca Raton,26.37015,-80.202654,Mcdonalds,FL
Reno,39.555802,-119.784158,Arbys,NV
Windsor,41.852517,-72.661528,Mcdonalds,CT
Pflugerville,30.447701,-97.639516,Mcdonalds,TX
Tallahassee,30.458428,-84.363989,Mcdonalds,FL
Tallahassee,30.433627,-84.301441,Mcdonalds,FL
Jeffersonville,39.619718,-83.60163,Subway,OH
Oak Brook,41.835251,-87.944744,Mcdonalds,IL
San Antonio,29.510698,-98.389067,Taco Bell,TX
Breinigsville,40.576463,-75.622234,Taco Bell,PA
Dardanelle,35.219836,-93.163892,Mcdonalds,AR
College Park,38.99713,-76.922259,Taco Bell,MD
Oviedo,28.648799,-81.190599,Sonic,FL
Piedmont,35.650889,-97.745743,Sonic,OK
Lincoln,40.838214,-96.705029,Burger King,NE
Houston,29.785068,-95.46735,Subway,TX
Dallas,32.704867,-96.82811,Mcdonalds,TX
Kenedy,28.815496,-97.857867,Dairy Queen,TX
Surprise,33.623704,-112.424774,Subway,AZ
Manistee,44.223635,-86.309578,Taco Bell,MI
Gresham,45.504159,-122.43528,Burger King,OR
Dexter,42.29627,-83.87897,Arbys,MI
North Richland Hills,32.902764,-97.195033,Sonic,TX
Santa Fe,35.640721,-106.014288,Sonic,NM
Rochester,44.005312000000004,-92.474869,Mcdonalds,MN
Merritt Island,28.37319,-80.700028,Arbys,FL
Milwaukee,43.007224,-87.967286,Sonic,WI
Milwaukee,43.007224,-87.967286,Sonic,WI
Hammonton,39.550887,-74.736022,Burger King,NJ
Virginia Beach,36.792669,-76.120135,Taco Bell,VA
Dallas,32.909148,-96.856516,Taco Bell,TX
Mount Holly,39.981863,-74.780123,Mcdonalds,NJ
San Antonio,29.481974,-98.542795,Sonic,TX
Sugarcreek,40.508373,-81.626913,Mcdonalds,OH
Sugarcreek,40.508373,-81.626913,Mcdonalds,OH
Fontana,34.069616,-117.435214,Mcdonalds,CA
Machias,44.705356,-67.463019,Mcdonalds,ME
Chico,39.716568,-121.795763,Mcdonalds,CA
Milwaukee,42.988094,-87.920018,Mcdonalds,WI
Santa Clara,37.351887,-121.999765,Burger King,CA
Bryan,30.694868,-96.362345,Burger King,TX
New York,40.771909,-73.953074,Subway,NY
Mount Pleasant,43.597516,-84.808592,Mcdonalds,MI
Plano,33.018994,-96.734134,Mcdonalds,TX
Anchorage,61.229535,-149.742225,Mcdonalds,AK
Holyoke,42.200062,-72.60618,Subway,MA
Bronx,40.881359,-73.882583,Mcdonalds,NY
Madison,43.046542,-89.349036,Mcdonalds,WI
Mishawaka,41.680626,-86.189796,Taco Bell,IN
Sheboygan Falls,43.733438,-87.818729,Dairy Queen,WI
Cape Canaveral,28.39871,-80.614983,Burger King,FL
Greenville,30.436452,-83.627501,Dairy Queen,FL
Las Vegas,36.144417,-115.137434,Taco Bell,NV
Americus,32.073019,-84.221918,Taco Bell,GA
Monticello,31.551954,-90.10787,Sonic,MS
Corsicana,32.087414,-96.4714,Taco Bell,TX
Visalia,36.296587,-119.314095,Taco Bell,CA
Fort Belvoir,38.724358,-77.150234,Burger King,VA
Haskell,33.170149,-99.73325,Sonic,TX
San Antonio,29.375625,-98.461741,Sonic,TX
Maineville,39.308904,-84.276957,Mcdonalds,OH
Dayton,39.751095,-84.171501,Subway,OH
Eddyville,37.086838,-88.088922,Mcdonalds,KY
Rockford,42.267574,-88.979343,Mcdonalds,IL
Chillicothe,39.357348,-82.9757,Mcdonalds,OH
Yuma,32.667754,-114.443453,Burger King,AZ
Pahoa,19.504168,-154.955041,Burger King,HI
Pahoa,19.504168,-154.955041,Burger King,HI
Carnegie,40.38628,-80.093105,Mcdonalds,PA
Carnegie,40.38628,-80.093105,Mcdonalds,PA
Whitehouse,32.235493,-95.228496,Mcdonalds,TX
Omaha,41.204719,-96.127743,Taco Bell,NE
Atlanta,33.898915,-84.251369,Subway,GA
Forest Hills,40.711249,-73.854415,Mcdonalds,NY
Lena,42.378561,-89.823849,Subway,IL
Ridgeland,32.476311,-80.968985,Mcdonalds,SC
Elmont,40.690328,-73.723623,Burger King,NY
Reading,40.29623,-75.840569,Taco Bell,PA
Norfolk,36.866936,-76.284496,Taco Bell,VA
Oklahoma City,35.493582,-97.510668,Sonic,OK
Anchorage,61.211375,-149.743723,Subway,AK
Louisville,38.213285,-85.588714,Taco Bell,KY
Olivet,42.437042,-84.925933,Subway,MI
Wadsworth,42.429741,-87.937314,Mcdonalds,IL
Grand Rapids,43.003898,-85.652444,Subway,MI
Lebanon,39.43182,-84.1928,Burger King,OH
Wichita,37.722459,-97.302257,Sonic,KS
Elberton,34.102242,-82.850218,Dairy Queen,GA
Anchorage,61.108263,-149.856618,Subway,AK
Elsa,26.293074,-97.992806,Mcdonalds,TX
Ashland,42.185087,-122.671877,Taco Bell,OR
Flint,43.023113,-83.732028,Mcdonalds,MI
Dayton,39.818897,-84.12678,Sonic,OH
Greeley,40.388531,-104.709745,Arbys,CO
Lake Charles,30.229498,-93.217807,Subway,LA
Fort Lauderdale,26.19333,-80.258704,Chick Fil-A,FL
Longview,32.45256,-94.707124,Sonic,TX
Maize,37.755722,-97.462498,Taco Bell,KS
Maize,37.755722,-97.462498,Taco Bell,KS
Piney Flats,36.43654,-82.305923,Burger King,TN
Warren,42.495367,-83.027204,Arbys,MI
Peoria,40.714918,-89.59432,Mcdonalds,IL
Fresno,36.807804,-119.85531,Sonic,CA
Greeneville,36.187346,-82.759943,Mcdonalds,TN
Bellevue,47.616818,-122.183382,Burger King,WA
Federal Way,47.312964,-122.314274,Subway,WA
Butte,45.977098,-112.508572,Subway,MT
Sioux City,42.51392,-96.43288,Dairy Queen,IA
Indianapolis,39.912168,-86.135259,Taco Bell,IN
Bonham,33.591587,-96.193057,Sonic,TX
Aiken,33.561177,-81.767052,Subway,SC
Miami,25.716674,-80.345731,Mcdonalds,FL
Saint Marys,30.751253,-81.573844,Taco Bell,GA
Inglewood,33.945176,-118.351951,Burger King,CA
Ocean City,39.278974,-74.577996,Mcdonalds,NJ
McKeesport,40.32597,-79.839491,Subway,PA
Idaho Falls,43.483805,-112.04502,Sonic,ID
Newport News,37.118597,-76.506158,Burger King,VA
New York,40.739569,-74.002058,Subway,NY
Early,31.743327,-98.944341,Sonic,TX
Weirton,40.40031,-80.55039,Burger King,WV
Prosser,46.220327,-119.787853,Taco Bell,WA
Rome City,41.494583,-85.377035,Subway,IN
Franklin,39.494257,-86.06435,Taco Bell,IN
Littleton,39.610991,-105.020653,Mcdonalds,CO
Canby,45.255844,-122.705158,Burger King,OR
Bradenton,27.445149,-82.469639,Mcdonalds,FL
Adel,31.13824,-83.442685,Taco Bell,GA
Atlanta,33.116343,-94.180814,Mcdonalds,TX
Glendale,33.611215,-112.151738,Mcdonalds,AZ
Glendale,33.611215,-112.151738,Mcdonalds,AZ
San Luis Obispo,35.26292,-120.677409,Mcdonalds,CA
Boise,43.589884,-116.29132,Sonic,ID
Hammond,41.596143,-87.499692,Mcdonalds,IN
Tulare,36.226287,-119.337347,Mcdonalds,CA
Norwell,42.173287,-70.881476,Taco Bell,MA
Norwell,42.173287,-70.881476,Taco Bell,MA
Laredo,27.574722,-99.472833,Mcdonalds,TX
Cedar Rapids,42.027445,-91.625206,Burger King,IA
Harrison,44.024985,-84.802236,Mcdonalds,MI
Panama City Beach,30.186853,-85.770052,Subway,FL
Edinburg,26.267809,-98.204225,Mcdonalds,TX
Seminole,27.836303,-82.786534,Mcdonalds,FL
Warren,41.276645,-80.774575,Mcdonalds,OH
Pocola,35.274614,-94.478533,Sonic,OK
San Marcos,33.162475,-117.201023,Sonic,CA
Lincoln,38.875361,-121.296456,Mcdonalds,CA
Shreveport,32.445527,-93.745243,Sonic,LA
Phoenix,33.481062,-112.009928,Sonic,AZ
Naples,26.155392,-81.688194,Mcdonalds,FL
Rio Rancho,35.241148,-106.698587,Burger King,NM
Roanoke Rapids,36.432963,-77.636476,Mcdonalds,NC
Round Rock,30.486518,-97.677149,Burger King,TX
Killeen,31.079343,-97.699536,Mcdonalds,TX
Inwood,39.363041,-78.045335,Mcdonalds,WV
Waco,31.522468,-97.176539,Dairy Queen,TX
Gilbert,33.378495,-111.806628,Burger King,AZ
Lexington,37.977447,-84.530117,Mcdonalds,KY
Brooklyn,40.675359,-73.98436,Mcdonalds,NY
Murfreesboro,35.853972,-86.396624,Burger King,TN
Meridian,43.620019,-116.367146,Sonic,ID
Norfolk,36.917191,-76.230136,Mcdonalds,VA
Johnstown,40.320779,-78.956385,Dairy Queen,PA
Ventura,34.277721,-119.214022,Burger King,CA
Ventura,34.277721,-119.214022,Burger King,CA
Augusta,33.510967,-82.038573,Mcdonalds,GA
Beverly,42.586525,-70.88575,Mcdonalds,MA
Edgewater,38.93232,-76.568046,Chick Fil-A,MD
Myrtle Beach,33.645325,-78.974546,Sonic,SC
Osceola,41.040635,-93.795758,Subway,IA
Seattle,47.472466,-122.297587,Dairy Queen,WA
Fullerton,33.917742,-117.93002,Mcdonalds,CA
Milwaukee,43.024002,-87.911593,Mcdonalds,WI
Frisco,33.141576,-96.804033,Sonic,TX
Spartanburg,34.981859,-81.970052,Burger King,SC
El Cajon,32.80498,-116.967009,Subway,CA
Morrison,41.807626,-89.956297,Mcdonalds,IL
Beaverton,45.534686,-122.866152,Burger King,OR
Denver,39.92803,-105.01768,Sonic,CO
Landrum,35.125766,-82.223408,Chick Fil-A,SC
Lenexa,38.977238,-94.855476,Sonic,KS
Henderson,35.584149,-115.092396,Burger King,NV
Thurmont,39.61353,-77.418722,Mcdonalds,MD
Del Rio,29.374894,-100.901606,Sonic,TX
Forsyth,39.919195,-88.954619,Mcdonalds,IL
Ogallala,41.112054,-101.714588,Subway,NE
Charlotte,35.311307,-80.772514,Chick Fil-A,NC
Princeton,37.380228,-81.106146,Dairy Queen,WV
Kingston Springs,36.086904,-87.100216,Sonic,TN
Port Lavaca,28.632439,-96.626813,Subway,TX
Patchogue,40.76792,-72.986715,Mcdonalds,NY
Southampton,42.236692,-72.723836,Burger King,MA
Mesa,33.415021,-111.81754,Arbys,AZ
McAllen,26.250076,-98.254918,Burger King,TX
McAllen,26.250076,-98.254918,Burger King,TX
Bellevue,47.625801,-122.146004,Arbys,WA
Trenton,34.869041,-85.514255,Mcdonalds,GA
Wixom,42.495195,-83.535137,Taco Bell,MI
Biloxi,30.443658,-88.934415,Taco Bell,MS
Batesville,39.306447,-85.216967,Taco Bell,IN
McMinnville,45.225384,-123.188619,Taco Bell,OR
Marion,40.568175,-85.675348,Taco Bell,IN
Mesa,33.433257,-111.870142,Taco Bell,AZ
Mesa,33.433257,-111.870142,Taco Bell,AZ
Pompano Beach,26.286461,-80.248269,Taco Bell,FL
Cincinnati,39.234515,-84.509041,Taco Bell,OH
Fort Smith,35.295946,-94.386542,Taco Bell,AR
Eau Claire,44.777949,-91.431765,Mcdonalds,WI
Eau Claire,44.843003,-91.5954,Mcdonalds,WI
Eau Claire,44.798126,-91.465954,Taco Bell,WI
Eau Claire,44.792727,-91.519312,Taco Bell,WI
Raleigh,35.799384,-78.569859,Burger King,NC
Charlotte,35.303485,-80.752121,Burger King,NC
Charlotte,35.115957,-80.927517,Burger King,NC
Kannapolis,35.505294,-80.609051,Burger King,NC
Zebulon,35.820313,-78.328329,Burger King,NC
Wilson,35.762981,-78.0071,Burger King,NC
Hialeah,25.934281,-80.297044,Mcdonalds,FL
Miami,25.778034,-80.28717,Mcdonalds,FL
Miami,25.763346,-80.262917,Mcdonalds,FL
Miami,25.766524,-80.198316,Mcdonalds,FL
Miami,25.736583,-80.246289,Mcdonalds,FL
Miami,25.578142,-80.336223,Mcdonalds,FL
Hialeah,25.936026,-80.293761,Mcdonalds,FL
Hialeah,25.936026,-80.293761,Mcdonalds,FL
Hialeah,25.92515,-80.309316,Mcdonalds,FL
Miami,25.670013,-80.443664,Mcdonalds,FL
Miami,25.765471,-80.218694,Mcdonalds,FL
Miami,25.744853,-80.391701,Mcdonalds,FL
Miami,25.895804,-80.162778,Mcdonalds,FL
Miami,25.773594,-80.211937,Mcdonalds,FL
Melbourne,28.13882,-80.671886,Mcdonalds,FL
Merritt Island,28.374445,-80.700506,Mcdonalds,FL
Marianna,30.717835,-85.185197,Mcdonalds,FL
Marianna,30.717835,-85.185197,Mcdonalds,FL
Pompano Beach,26.235371,-80.198648,Mcdonalds,FL
Longwood,28.697637,-81.360482,Mcdonalds,FL
Saint Petersburg,27.808782,-82.793306,Mcdonalds,FL
Orlando,28.618744,-81.441945,Mcdonalds,FL
Lake Worth,26.589155,-80.145357,Mcdonalds,FL
Lakeland,28.054934,-81.951028,Mcdonalds,FL
Orlando,28.469261,-81.45118,Mcdonalds,FL
Orlando,28.481308,-81.309375,Mcdonalds,FL
Orlando,28.481308,-81.309375,Mcdonalds,FL
Orlando,28.577449,-81.453097,Mcdonalds,FL
Orlando,28.537482,-81.284937,Mcdonalds,FL
Orlando,28.538101,-81.150061,Mcdonalds,FL
Orlando,28.504063,-81.396238,Mcdonalds,FL
Baton Rouge,30.455977,-91.07349,Mcdonalds,LA
Bossier City,32.524388,-93.698202,Mcdonalds,LA
Baton Rouge,30.3791,-91.09643,Mcdonalds,LA
Baton Rouge,30.45253,-91.105262,Mcdonalds,LA
Baton Rouge,30.450524,-91.135771,Mcdonalds,LA
Baton Rouge,30.399051,-91.107853,Mcdonalds,LA
Baton Rouge,30.391825,-91.161159,Mcdonalds,LA
Baton Rouge,30.432448,-91.057819,Mcdonalds,LA
Alexandria,31.315095,-92.450572,Mcdonalds,LA
Somerset,37.059501,-84.622889,Mcdonalds,KY
Russellville,36.85146,-86.891624,Mcdonalds,KY
Prospect,38.338365,-85.620432,Mcdonalds,KY
Pikeville,37.526104,-82.573825,Mcdonalds,KY
Pikeville,37.506966,-82.540254,Mcdonalds,KY
Orlando,28.560649,-81.129696,Mcdonalds,FL
Orlando,28.38247,-81.504712,Mcdonalds,FL
Orlando,28.605541,-81.395123,Mcdonalds,FL
Orlando,28.546263,-81.202606,Mcdonalds,FL
Orlando,28.413086,-81.242824,Mcdonalds,FL
Orange City,28.921323,-81.298365,Mcdonalds,FL
Orange City,28.921323,-81.298365,Mcdonalds,FL
Oldsmar,28.035527,-82.652251,Mcdonalds,FL
Okeechobee,27.243734,-80.833362,Mcdonalds,FL
Ocala,29.186376,-82.180472,Mcdonalds,FL
Fort Lauderdale,26.166483,-80.149148,Mcdonalds,FL
Fort Lauderdale,26.166483,-80.149148,Mcdonalds,FL
Miami,25.925695,-80.17152,Mcdonalds,FL
Naples,26.15382,-81.686631,Mcdonalds,FL
Miramar Beach,30.385828,-86.384999,Mcdonalds,FL
Naples,26.201136,-81.800356,Mcdonalds,FL
Naples,26.273252,-81.802207,Mcdonalds,FL
Hollywood,25.984448,-80.210807,Mcdonalds,FL
Hollywood,25.978648,-80.372674,Mcdonalds,FL
Mulberry,27.894871,-81.971918,Mcdonalds,FL
Mulberry,27.894871,-81.971918,Mcdonalds,FL
Mims,28.665763,-80.868046,Mcdonalds,FL
Miami,25.761204,-80.35503,Mcdonalds,FL
Miami,25.761204,-80.35503,Mcdonalds,FL
Miami,25.769843,-80.326019,Mcdonalds,FL
Miami,25.76276,-80.313443,Mcdonalds,FL
East Wareham,41.758266,-70.659477999999993,Mcdonalds,MA
Brockton,42.069604,-71.047237,Mcdonalds,MA
North Billerica,42.574662,-71.282255,Mcdonalds,MA
Springhill,32.995807,-93.462656,Mcdonalds,LA
Shreveport,32.448115,-93.865203,Mcdonalds,LA
Shreveport,32.398191,-93.763772,Mcdonalds,LA
Port Barre,30.546158,-91.962933,Mcdonalds,LA
Las Vegas,36.194841,-115.246595,Arbys,NV
Las Vegas,36.24148,-115.235132,Arbys,NV
Lake Saint Louis,38.766959,-90.783925,Arbys,MO
Lake Saint Louis,38.766959,-90.783925,Arbys,MO
Lakeside,32.856566,-116.929975,Arbys,CA
Gordonsville,36.178006,-85.948282,Arbys,TN
San Diego,32.788147,-117.097438,Arbys,CA
Saint Louis,38.601939,-90.326141,Mcdonalds,MO
Wentzville,38.810312,-90.864674,Mcdonalds,MO
Waynesville,37.810664,-92.223554,Mcdonalds,MO
Warrensburg,38.771079,-93.734973,Mcdonalds,MO
Springfield,37.160425,-93.315516,Mcdonalds,MO
Springfield,37.160425,-93.315516,Mcdonalds,MO
Springfield,37.139899,-93.277528,Mcdonalds,MO
Saint Louis,38.772748,-90.220648,Mcdonalds,MO
Saint Robert,37.824428,-92.12374,Mcdonalds,MO
Saint Charles,38.73935,-90.634081,Mcdonalds,MO
Saint Louis,38.496033,-90.299537,Mcdonalds,MO
Saint Louis,38.676158,-90.251331,Mcdonalds,MO
Saint Louis,38.636964999999996,-90.194836,Mcdonalds,MO
Saint Joseph,39.714001,-94.870799,Mcdonalds,MO
Saint Joseph,39.772286,-94.803442,Mcdonalds,MO
Far Rockaway,40.608686,-73.753943,Mcdonalds,NY
Hancock,41.955916,-75.290912,Mcdonalds,NY
Bronx,40.835253,-73.919887,Mcdonalds,NY
Northport,40.89911,-73.330831,Mcdonalds,NY
Brooklyn,40.691361,-73.991562,Mcdonalds,NY
Plainview,40.773543,-73.482499,Mcdonalds,NY
Saugerties,42.055433,-73.956819,Mcdonalds,NY
Rochester,43.179574,-77.630501,Mcdonalds,NY
Brooklyn,40.633612,-73.916209,Mcdonalds,NY
Ozone Park,40.679757,-73.861849,Mcdonalds,NY
Ozone Park,40.679757,-73.861849,Mcdonalds,NY
Bronx,40.903036,-73.849535,Mcdonalds,NY
Jamestown,42.081685,-79.229558,Mcdonalds,NY
Brooklyn,40.656264,-73.930859,Mcdonalds,NY
Arcade,42.531994,-78.449733,Mcdonalds,NY
Arcade,42.531994,-78.449733,Mcdonalds,NY
Fairport,43.07055,-77.439709,Mcdonalds,NY
Le Roy,42.977242,-77.991506,Mcdonalds,NY
Rockville Centre,40.656922,-73.628594,Mcdonalds,NY
Saint James,40.86011,-73.157885,Mcdonalds,NY
Syracuse,42.982593,-76.142933,Mcdonalds,NY
Mount Vernon,40.912314,-73.837247,Mcdonalds,NY
Hamburg,42.730504,-78.825712,Mcdonalds,NY
Winchester,35.187029,-86.111181,Burger King,TN
High Point,35.924769,-79.98384,Mcdonalds,NC
Charlotte,35.238401,-80.884618,Mcdonalds,NC
New Bern,35.124448,-77.085679,Mcdonalds,NC
Lumberton,34.642402,-79.009362,Mcdonalds,NC
Pulaski,43.558742,-76.11894,Burger King,NY
Port Washington,40.838347,-73.703483,Burger King,NY
Oswego,43.461803,-76.482654,Burger King,NY
Olean,42.076978,-78.463864,Burger King,NY
Olean,42.076978,-78.463864,Burger King,NY
Oceanside,40.634041,-73.641251,Burger King,NY
Oceanside,40.634041,-73.641251,Burger King,NY
Niagara Falls,43.106999,-78.983287,Burger King,NY
New York,40.798328,-73.94146,Burger King,NY
Portland,45.518689,-122.559877,Burger King,OR
Lincoln City,44.961723,-124.01468,Burger King,OR
Salem,44.978274,-123.026602,Burger King,OR
Klamath Falls,42.210635,-121.755788,Burger King,OR
Eugene,44.098943,-123.129234,Burger King,OR
